Year,NOMBRE,LST_mean,LST_p25,LST_p75
2003,R. Sotomayor,28.186276,27.410415,28.962136
2003,San Cristobal2,28.972230,27.216378,30.728082
2003,Sol del Pacifico,29.486463,28.828548,30.144379
2003,Soublete (Francisco Bilbao),27.448926,26.963052,27.934800
2003,Thompson,28.046782,27.164321,28.929243
2003,M. Mena,28.445225,27.961005,28.929444
2003,Manuel Rodriguez,30.016219,29.677990,30.354447
2003,No Organizada,27.622822,25.321398,29.924246
2003,Pompeya Norte,28.093984,26.532102,29.655866
2003,Pompeya Sur,28.585518,27.650031,29.521006
2003,Valencia Alto,27.938972,26.947987,28.929958
2003,Costa Sol,30.144594,28.673044,31.616144
2003,California,28.001452,27.555400,28.447503
2003,Camilo Henriquez,27.445695,26.149076,28.742313
2003,El Bosque,26.205675,24.207578,28.203772
2003,El Sol,27.223652,26.463770,27.983534
2003,General Baquedano,27.252520,26.835479,27.669562
2003,Infante,26.625358,25.642405,27.608311
2003,Lo Gamboa,28.760935,28.139881,29.381990
2003,Los Espinos,25.748079,25.029509,26.466649
2003,Retiro,26.747697,25.774139,27.721255
2003,Viñas del Sol,26.513992,25.668653,27.359331
2003,Buenos Aires,27.590052,27.073050,28.107055
2003,Casa de Valencia,27.562645,26.425637,28.699653
2003,Hevia,28.570552,28.122791,29.018312
2003,Humbolt,28.189442,27.326392,29.052492
2003,Phillips,28.171469,27.453371,28.889567
2003,Poblacion Argentina,25.429961,24.074146,26.785776
2003,Poblacion Canal Chacao,28.118603,26.195593,30.041612
2003,San Gregorio,28.415004,27.806332,29.023676
2003,Valencia Bajo,28.548387,27.767317,29.329457
2003,Villa Paso Hondo,25.056005,23.569988,26.542023
2004,Calicheros,26.828397,25.006948,28.649845
2004,Belloto 2000,28.952113,28.198831,29.705395
2004,Belloto Centro,28.333441,27.608351,29.058531
2004,Bernando Ohiggins,27.876420,27.432479,28.320361
2004,Cruz del Sur,28.286832,27.804007,28.769658
2004,82,29.450393,27.872042,31.028744
2004,Belloto Norte,26.534248,26.141918,26.926578
2004,E.E.U.U,26.914099,26.043837,27.784361
2004,Lincoyan,27.201180,26.696384,27.705976
2004,Los Colonos,26.781598,25.533686,28.029509
2004,Patricio Lynch,27.852466,26.746765,28.958168
2004,Santa Marta,27.669568,26.888581,28.450555
2004,Cantera,29.425416,28.944973,29.905859
2004,Decimo Sector,28.475941,27.635082,29.316800
2004,Estero Viejo,28.483550,28.142251,28.824848
2004,Matilde,28.408641,27.471194,29.346088
2004,San Cristobal,28.000391,27.258608,28.742174
2004,Tierras Rojas,28.606824,27.611815,29.601832
2004,Decimo Sector,29.103720,27.692499,30.514940
2004,Matilde,28.527114,27.589125,29.465103
2004,Los Pinos,26.360067,24.441193,28.278941
2004,Marga Marga,26.834195,24.912034,28.756357
2004,60,28.183858,26.783981,29.583734
2004,Castillo Blanco,28.456567,27.849217,29.063917
2004,El Tranque,28.141748,27.557511,28.725986
2004,Jose Miguel Carrera,28.750056,28.284265,29.215846
2004,Las Rosas,28.155479,27.711634,28.599324
2004,Piloto Pardo,28.138129,27.587165,28.689094
2004,Porvenir,25.621839,24.279883,26.963795
2004,Textil Viña,28.754938,28.372632,29.137243
2004,21 de Mayo,28.444698,27.811754,29.077642
2004,Barros Arana,27.695855,27.430278,27.961432
2004,La Granja,29.146616,28.427892,29.865340
2004,Las Viñas,28.418974,27.777845,29.060103
2004,Los Estanques,28.417408,27.893368,28.941448
2004,Mena,28.145656,27.652752,28.638560
2004,Pedro Montt,28.169208,27.814600,28.523817
2004,Victoria Oriente,29.163297,28.433705,29.892888
2004,Victoria Poniente,28.358235,27.742592,28.973878
2004,Villa Olimpica,29.342198,28.305080,30.379316
2004,Araya,28.354985,27.817088,28.892882
2004,Arturo Prat,27.847288,27.524787,28.169789
2004,Blanco,28.046608,27.384404,28.708811
2004,Centro,27.975775,27.333076,28.618474
2004,Colina de Oro,25.280673,23.124019,27.437328
2004,El Esfuerzo,27.854477,27.586162,28.122791
2004,Emparte,27.778852,27.706647,27.851058
2004,Esmeralda,27.365681,26.949556,27.781806
2004,Liceo,27.782398,27.418712,28.146083
2004,Poblacion Esperanza,27.493645,26.683276,28.304014
2004,Poblacion Ferroviaria,28.595097,27.747017,29.443176
2004,R. Sotomayor,28.457563,27.750199,29.164927
2004,San Cristobal2,28.467213,27.088532,29.845894
2004,Sol del Pacifico,28.029527,27.537884,28.521170
2004,Soublete (Francisco Bilbao),28.011060,27.618418,28.403702
2004,Thompson,28.534795,27.476125,29.593464
2004,M. Mena,27.694944,27.192185,28.197703
2004,Manuel Rodriguez,28.686442,28.136438,29.236447
2004,No Organizada,27.470642,24.562965,30.378319
2004,Pompeya Norte,26.785245,25.133240,28.437249
2004,Pompeya Sur,27.736868,26.892751,28.580985
2004,Valencia Alto,27.587174,26.928659,28.245690
2004,Costa Sol,28.882184,27.327577,30.436791
2004,California,28.998231,28.744016,29.252447
2004,Camilo Henriquez,27.290046,26.443689,28.136403
2004,El Bosque,26.109897,24.343945,27.875848
2004,El Sol,27.462041,26.593085,28.330998
2004,General Baquedano,27.915363,27.507117,28.323609
2004,Infante,26.928907,26.168844,27.688969
2004,Lo Gamboa,29.478578,29.160104,29.797051
2004,Los Espinos,26.207094,25.431722,26.982466
2004,Retiro,26.888949,26.002823,27.775076
2004,Viñas del Sol,26.480766,25.364090,27.597441
2004,Buenos Aires,27.644275,27.234335,28.054214
2004,Casa de Valencia,29.465770,28.585328,30.346213
2004,Hevia,29.527027,29.284918,29.769136
2004,Humbolt,27.821427,26.976369,28.666484
2004,Phillips,27.855317,27.170612,28.540022
2004,Poblacion Argentina,27.312869,26.273397,28.352340
2004,Poblacion Canal Chacao,28.252263,26.722695,29.781831
2004,San Gregorio,30.053354,29.440540,30.666167
2004,Valencia Bajo,28.321091,27.715765,28.926417
2004,Villa Paso Hondo,27.469056,25.900421,29.037690
2005,Calicheros,26.433918,24.842346,28.025491
2005,Belloto 2000,28.736605,27.762321,29.710889
2005,Belloto Centro,27.868157,27.344052,28.392262
2005,Bernando Ohiggins,27.301096,26.990287,27.611905
2005,Cruz del Sur,27.682311,27.343482,28.021140
2005,82,30.391416,27.956163,32.826670
2005,Belloto Norte,26.569064,26.141234,26.996895
2005,E.E.U.U,26.991412,26.465051,27.517773
2005,Lincoyan,26.886664,26.334141,27.439187
2005,Los Colonos,26.594449,25.476937,27.711962
2005,Patricio Lynch,27.440855,26.363825,28.517884
2005,Santa Marta,27.815070,27.120136,28.510004
2005,Cantera,28.381907,27.853170,28.910645
2005,Decimo Sector,27.694381,26.964082,28.424680
2005,Estero Viejo,27.685237,27.163752,28.206722
2005,Matilde,27.830245,27.144008,28.516482
2005,San Cristobal,27.682790,27.205575,28.160006
2005,Tierras Rojas,28.096959,27.360179,28.833739
2005,Decimo Sector,28.233449,26.659878,29.807020
2005,Matilde,28.025391,27.273921,28.776860
2005,Los Pinos,26.309773,24.712746,27.906799
2005,Marga Marga,26.251815,24.535711,27.967919
2005,60,27.878004,26.596544,29.159464
2005,Castillo Blanco,27.738224,27.327144,28.149304
2005,El Tranque,27.106611,26.599802,27.613419
2005,Jose Miguel Carrera,27.851771,27.398171,28.305370
2005,Las Rosas,27.082366,26.576137,27.588596
2005,Piloto Pardo,27.395785,26.890382,27.901189
2005,Porvenir,25.775924,24.397173,27.154675
2005,Textil Viña,27.709460,27.402088,28.016832
2005,21 de Mayo,27.884290,27.213598,28.554981
2005,Barros Arana,27.215943,27.018771,27.413115
2005,La Granja,29.030952,28.227818,29.834085
2005,Las Viñas,27.907458,27.432351,28.382565
2005,Los Estanques,28.148760,27.607337,28.690182
2005,Mena,27.700353,27.192662,28.208044
2005,Pedro Montt,27.561723,27.183197,27.940250
2005,Victoria Oriente,29.078909,28.268399,29.889419
2005,Victoria Poniente,27.810737,27.319177,28.302297
2005,Villa Olimpica,28.893628,27.862600,29.924657
2005,Araya,27.525752,27.088527,27.962977
2005,Arturo Prat,27.355446,27.049533,27.661358
2005,Blanco,27.866084,27.144975,28.587194
2005,Centro,27.616703,26.822527,28.410879
2005,Colina de Oro,25.277228,23.141188,27.413267
2005,El Esfuerzo,26.890238,26.581691,27.198786
2005,Emparte,27.133274,27.046115,27.220434
2005,Esmeralda,26.816375,26.481155,27.151594
2005,Liceo,27.160230,26.770809,27.549652
2005,Poblacion Esperanza,26.849599,25.978192,27.721006
2005,Poblacion Ferroviaria,27.846145,27.241369,28.450921
2005,R. Sotomayor,27.637045,26.983817,28.290274
2005,San Cristobal2,27.929477,26.646206,29.212748
2005,Sol del Pacifico,27.199797,26.637417,27.762177
2005,Soublete (Francisco Bilbao),27.367343,27.103082,27.631604
2005,Thompson,28.259619,27.548564,28.970673
2005,M. Mena,27.075201,26.502650,27.647753
2005,Manuel Rodriguez,27.939476,27.571589,28.307364
2005,No Organizada,27.061506,24.560960,29.562052
2005,Pompeya Norte,26.168504,24.702665,27.634343
2005,Pompeya Sur,27.126238,26.298828,27.953649
2005,Valencia Alto,26.604589,25.889339,27.319839
2005,Costa Sol,28.594477,27.336646,29.852309
2005,California,27.926255,27.739973,28.112537
2005,Camilo Henriquez,26.859671,25.927852,27.791489
2005,El Bosque,25.534719,24.034326,27.035112
2005,El Sol,26.803967,26.198446,27.409488
2005,General Baquedano,27.019800,26.478723,27.560877
2005,Infante,26.505734,25.829317,27.182152
2005,Lo Gamboa,28.577104,28.256094,28.898114
2005,Los Espinos,25.576306,24.957136,26.195476
2005,Retiro,26.001780,25.204656,26.798904
2005,Viñas del Sol,25.907720,25.019481,26.795960
2005,Buenos Aires,27.351203,26.961213,27.741193
2005,Casa de Valencia,26.889228,26.198446,27.580009
2005,Hevia,27.189695,26.966304,27.413087
2005,Humbolt,27.174735,26.487817,27.861653
2005,Phillips,27.178258,26.566247,27.790269
2005,Poblacion Argentina,24.720931,23.865214,25.576649
2005,Poblacion Canal Chacao,27.121268,25.903494,28.339043
2005,San Gregorio,27.332228,26.805144,27.859311
2005,Valencia Bajo,27.354916,26.790789,27.919042
2005,Villa Paso Hondo,24.544350,23.546062,25.542638
2006,Calicheros,22.955496,20.827626,25.083367
2006,Belloto 2000,25.800615,25.019378,26.581853
2006,Belloto Centro,25.431584,24.577563,26.285605
2006,Bernando Ohiggins,24.561214,24.121999,25.000430
2006,Cruz del Sur,24.997898,24.711131,25.284665
2006,82,26.392768,24.956199,27.829337
2006,Belloto Norte,24.061141,23.354653,24.767628
2006,E.E.U.U,24.474237,23.540567,25.407907
2006,Lincoyan,24.708189,23.983569,25.432809
2006,Los Colonos,23.809178,22.656387,24.961969
2006,Patricio Lynch,24.684480,23.526619,25.842341
2006,Santa Marta,25.399096,24.614451,26.183741
2006,Cantera,25.752251,25.257716,26.246786
2006,Decimo Sector,24.766819,23.659904,25.873734
2006,Estero Viejo,24.733577,24.392460,25.074695
2006,Matilde,25.479985,24.634702,26.325268
2006,San Cristobal,24.938251,24.533699,25.342804
2006,Tierras Rojas,25.000342,24.323965,25.676718
2006,Decimo Sector,25.966269,24.042016,27.890522
2006,Matilde,25.229951,24.373223,26.086680
2006,Los Pinos,23.159092,21.536380,24.781805
2006,Marga Marga,23.567676,22.158360,24.976992
2006,60,25.045747,23.915208,26.176286
2006,Castillo Blanco,24.923305,24.456686,25.389923
2006,El Tranque,24.640026,24.130125,25.149926
2006,Jose Miguel Carrera,25.386286,25.060245,25.712327
2006,Las Rosas,24.466079,24.008634,24.923524
2006,Piloto Pardo,24.504815,24.051484,24.958146
2006,Porvenir,23.034004,21.780650,24.287358
2006,Textil Viña,24.663843,24.309990,25.017695
2006,21 de Mayo,25.385316,24.604916,26.165716
2006,Barros Arana,25.579784,25.080753,26.078815
2006,La Granja,26.280372,25.232855,27.327888
2006,Las Viñas,25.207572,24.673907,25.741236
2006,Los Estanques,25.523152,24.924689,26.121615
2006,Mena,24.764736,24.271049,25.258423
2006,Pedro Montt,25.292670,24.916688,25.668653
2006,Victoria Oriente,26.529099,25.577425,27.480773
2006,Victoria Poniente,25.148763,24.554511,25.743015
2006,Villa Olimpica,25.703252,24.798109,26.608395
2006,Araya,24.723855,24.230236,25.217474
2006,Arturo Prat,25.699415,25.008975,26.389855
2006,Blanco,24.780645,23.916563,25.644727
2006,Centro,26.433383,25.454924,27.411843
2006,Colina de Oro,22.126859,20.221567,24.032151
2006,El Esfuerzo,24.054225,23.852830,24.255619
2006,Emparte,26.461634,25.907914,27.015353
2006,Esmeralda,24.197195,23.840012,24.554378
2006,Liceo,24.352715,23.853684,24.851746
2006,Poblacion Esperanza,23.935443,22.961215,24.909671
2006,Poblacion Ferroviaria,24.968679,24.254877,25.682481
2006,R. Sotomayor,24.821341,24.219412,25.423271
2006,San Cristobal2,25.413494,23.777978,27.049011
2006,Sol del Pacifico,24.112834,23.643005,24.582663
2006,Soublete (Francisco Bilbao),24.116025,23.699890,24.532161
2006,Thompson,25.752730,24.449090,27.056369
2006,M. Mena,24.492427,24.059620,24.925233
2006,Manuel Rodriguez,25.023623,24.682798,25.364449
2006,No Organizada,23.151408,20.776644,25.526172
2006,Pompeya Norte,23.024209,21.582908,24.465510
2006,Pompeya Sur,23.059451,22.300374,23.818527
2006,Valencia Alto,23.701008,23.144954,24.257062
2006,Costa Sol,24.028678,22.698393,25.358963
2006,California,24.907289,24.504817,25.309761
2006,Camilo Henriquez,24.608212,23.901536,25.314888
2006,El Bosque,23.225751,21.604181,24.847320
2006,El Sol,24.501809,23.447759,25.555858
2006,General Baquedano,24.957704,24.537288,25.378121
2006,Infante,24.116546,23.046385,25.186706
2006,Lo Gamboa,25.669792,25.328560,26.011024
2006,Los Espinos,23.367477,22.496730,24.238223
2006,Retiro,23.592185,22.607389,24.576981
2006,Viñas del Sol,22.801951,21.741069,23.862833
2006,Buenos Aires,25.410592,25.070499,25.750685
2006,Casa de Valencia,24.518149,23.799738,25.236561
2006,Hevia,25.191882,24.872099,25.511665
2006,Humbolt,24.825836,23.746037,25.905635
2006,Phillips,24.922417,24.356908,25.487925
2006,Poblacion Argentina,22.477938,21.479200,23.476676
2006,Poblacion Canal Chacao,23.504364,22.408902,24.599825
2006,San Gregorio,25.407699,24.867051,25.948347
2006,Valencia Bajo,24.856177,24.263869,25.448484
2006,Villa Paso Hondo,20.806660,19.022181,22.591138
2007,Calicheros,22.127688,20.345051,23.910325
2007,Belloto 2000,26.041272,25.412647,26.669896
2007,Belloto Centro,25.866385,25.107072,26.625698
2007,Bernando Ohiggins,25.248922,24.740103,25.757740
2007,Cruz del Sur,25.657803,25.269418,26.046189
2007,82,26.718874,25.431171,28.006578
2007,Belloto Norte,24.203387,23.819504,24.587270
2007,E.E.U.U,23.786748,22.909741,24.663755
2007,Lincoyan,24.880799,24.557796,25.203802
2007,Los Colonos,23.078868,21.761559,24.396177
2007,Patricio Lynch,24.746921,23.780766,25.713075
2007,Santa Marta,24.619318,23.918626,25.320009
2007,Cantera,25.442160,24.966153,25.918168
2007,Decimo Sector,24.433580,23.630089,25.237071
2007,Estero Viejo,25.239647,24.831673,25.647621
2007,Matilde,24.942993,24.142137,25.743849
2007,San Cristobal,24.502277,23.553664,25.450891
2007,Tierras Rojas,25.563570,24.793640,26.333501
2007,Decimo Sector,24.728431,23.033359,26.423502
2007,Matilde,25.327498,24.599393,26.055603
2007,Los Pinos,21.973506,19.648787,24.298226
2007,Marga Marga,22.658384,20.597817,24.718951
2007,60,24.599771,23.157841,26.041701
2007,Castillo Blanco,25.136492,24.564632,25.708352
2007,El Tranque,24.527034,24.099781,24.954286
2007,Jose Miguel Carrera,25.226019,24.721861,25.730177
2007,Las Rosas,24.649121,24.211722,25.086521
2007,Piloto Pardo,24.925507,24.441583,25.409431
2007,Porvenir,21.651781,20.344609,22.958953
2007,Textil Viña,24.748589,24.571379,24.925798
2007,21 de Mayo,24.499600,23.982047,25.017152
2007,Barros Arana,25.441354,25.268744,25.613964
2007,La Granja,24.580184,24.168142,24.992226
2007,Las Viñas,24.170094,23.600751,24.739438
2007,Los Estanques,23.879704,23.365678,24.393731
2007,Mena,25.021082,24.649547,25.392618
2007,Pedro Montt,25.178726,24.743488,25.613964
2007,Victoria Oriente,25.274730,24.496280,26.053180
2007,Victoria Poniente,24.635396,23.977939,25.292852
2007,Villa Olimpica,25.050826,24.173839,25.927813
2007,Araya,24.733217,24.332207,25.134226
2007,Arturo Prat,25.677197,25.121769,26.232626
2007,Blanco,25.448191,24.738951,26.157430
2007,Centro,25.912056,25.287283,26.536830
2007,Colina de Oro,20.996219,18.586515,23.405923
2007,El Esfuerzo,23.970608,23.709102,24.232114
2007,Emparte,25.543895,25.210638,25.877152
2007,Esmeralda,24.486018,24.144216,24.827820
2007,Liceo,24.832946,24.421075,25.244818
2007,Poblacion Esperanza,24.278738,23.486316,25.071161
2007,Poblacion Ferroviaria,25.455399,24.519576,26.391222
2007,R. Sotomayor,25.200719,24.708189,25.693248
2007,San Cristobal2,24.924687,23.770744,26.078630
2007,Sol del Pacifico,24.503467,24.082691,24.924244
2007,Soublete (Francisco Bilbao),24.937196,24.403985,25.470407
2007,Thompson,26.119260,25.179876,27.058645
2007,M. Mena,23.852163,23.331103,24.373223
2007,Manuel Rodriguez,24.240870,23.838132,24.643608
2007,No Organizada,22.875861,20.430518,25.321204
2007,Pompeya Norte,22.525842,21.094890,23.956794
2007,Pompeya Sur,23.031975,22.020890,24.043060
2007,Valencia Alto,24.086627,23.491374,24.681879
2007,Costa Sol,23.602913,22.224195,24.981631
2007,California,25.091007,24.571468,25.610546
2007,Camilo Henriquez,23.891283,23.101720,24.680845
2007,El Bosque,21.532381,20.090004,22.974757
2007,El Sol,24.479118,23.768107,25.190130
2007,General Baquedano,25.138695,24.668101,25.609289
2007,Infante,23.904091,22.947909,24.860273
2007,Lo Gamboa,26.342002,25.938676,26.745329
2007,Los Espinos,23.023461,22.292361,23.754561
2007,Retiro,23.427816,22.460841,24.394792
2007,Viñas del Sol,22.683769,21.544616,23.822922
2007,Buenos Aires,25.161620,24.768384,25.554856
2007,Casa de Valencia,24.531199,23.680222,25.382177
2007,Hevia,26.160799,25.549022,26.772576
2007,Humbolt,24.339897,23.294838,25.384957
2007,Phillips,24.598416,23.801321,25.395510
2007,Poblacion Argentina,22.451375,21.252571,23.650179
2007,Poblacion Canal Chacao,23.738910,22.516738,24.961082
2007,San Gregorio,26.504714,25.815628,27.193800
2007,Valencia Bajo,24.992771,24.327144,25.658399
2007,Villa Paso Hondo,21.744098,20.205322,23.282875
2008,Calicheros,33.182322,30.642455,35.722189
2008,Belloto 2000,37.314558,36.598882,38.030233
2008,Belloto Centro,37.183951,36.509222,37.858679
2008,Bernando Ohiggins,36.643915,35.982647,37.305182
2008,Cruz del Sur,37.405151,37.053117,37.757185
2008,82,37.531598,35.958056,39.105139
2008,Belloto Norte,36.576436,35.985621,37.167252
2008,E.E.U.U,37.277486,36.423111,38.131861
2008,Lincoyan,36.703480,36.241055,37.165904
2008,Los Colonos,35.490237,34.207007,36.773468
2008,Patricio Lynch,37.055745,36.022071,38.089419
2008,Santa Marta,37.349298,36.470006,38.228590
2008,Cantera,38.006098,37.395033,38.617163
2008,Decimo Sector,37.028103,36.325659,37.730547
2008,Estero Viejo,37.688434,37.134609,38.242259
2008,Matilde,36.908783,36.173937,37.643628
2008,San Cristobal,37.330495,36.486323,38.174668
2008,Tierras Rojas,37.436402,36.730220,38.142585
2008,Decimo Sector,37.031127,35.669779,38.392476
2008,Matilde,37.610797,36.274710,38.946884
2008,Los Pinos,32.777863,29.652749,35.902977
2008,Marga Marga,34.155316,31.161655,37.148976
2008,60,36.667990,35.722531,37.613449
2008,Castillo Blanco,36.409630,35.862457,36.956803
2008,El Tranque,35.381526,34.805855,35.957198
2008,Jose Miguel Carrera,35.877569,34.994429,36.760710
2008,Las Rosas,36.497701,35.833088,37.162315
2008,Piloto Pardo,36.727051,36.212561,37.241541
2008,Porvenir,33.281393,31.219066,35.343720
2008,Textil Viña,36.982453,36.612272,37.352634
2008,21 de Mayo,35.284492,34.479644,36.089341
2008,Barros Arana,35.177584,34.753750,35.601419
2008,La Granja,36.359755,35.703959,37.015552
2008,Las Viñas,34.877255,33.954503,35.800006
2008,Los Estanques,35.161897,34.542930,35.780865
2008,Mena,35.549667,35.086209,36.013126
2008,Pedro Montt,35.546047,35.119478,35.972616
2008,Victoria Oriente,36.441056,35.698149,37.183962
2008,Victoria Poniente,35.382520,35.022349,35.742690
2008,Villa Olimpica,36.936209,35.793789,38.078629
2008,Araya,34.806021,33.975703,35.636339
2008,Arturo Prat,35.137653,34.619199,35.656107
2008,Blanco,35.286228,34.590649,35.981808
2008,Centro,36.129540,35.290454,36.968627
2008,Colina de Oro,31.473065,27.723599,35.222531
2008,El Esfuerzo,36.040604,35.743950,36.337258
2008,Emparte,34.943450,34.576013,35.310887
2008,Esmeralda,34.730168,34.494668,34.965667
2008,Liceo,35.197834,34.781094,35.614573
2008,Poblacion Esperanza,35.144827,34.300520,35.989134
2008,Poblacion Ferroviaria,35.674727,34.612435,36.737019
2008,R. Sotomayor,35.702177,34.947575,36.456778
2008,San Cristobal2,36.345413,35.039626,37.651201
2008,Sol del Pacifico,36.215166,35.637300,36.793032
2008,Soublete (Francisco Bilbao),34.957861,34.361016,35.554706
2008,Thompson,35.664117,34.694026,36.634208
2008,M. Mena,34.350687,33.892935,34.808438
2008,Manuel Rodriguez,34.941574,34.392815,35.490333
2008,No Organizada,32.566767,30.075251,35.058283
2008,Pompeya Norte,33.688642,32.411189,34.966094
2008,Pompeya Sur,34.153059,33.284068,35.022050
2008,Valencia Alto,34.449543,33.982986,34.916100
2008,Costa Sol,35.540467,34.102617,36.978316
2008,California,36.134630,35.601419,36.667841
2008,Camilo Henriquez,35.684401,35.249363,36.119439
2008,El Bosque,33.180762,31.704868,34.656655
2008,El Sol,34.685865,33.482866,35.888863
2008,General Baquedano,34.937132,34.516197,35.358067
2008,Infante,34.436048,33.538835,35.333261
2008,Lo Gamboa,37.194634,36.963310,37.425958
2008,Los Espinos,34.888188,34.201740,35.574636
2008,Retiro,34.003166,32.842574,35.163758
2008,Viñas del Sol,34.956284,33.804306,36.108262
2008,Buenos Aires,35.269614,34.866117,35.673110
2008,Casa de Valencia,34.318213,33.144383,35.492042
2008,Hevia,35.472141,34.828969,36.115314
2008,Humbolt,34.308555,33.706132,34.910979
2008,Phillips,34.572887,33.974441,35.171333
2008,Poblacion Argentina,32.320011,30.605765,34.034257
2008,Poblacion Canal Chacao,33.210625,31.454030,34.967219
2008,San Gregorio,36.221901,35.676837,36.766964
2008,Valencia Bajo,34.995054,34.452217,35.537892
2008,Villa Paso Hondo,33.520528,31.778886,35.262170
2009,Calicheros,31.007222,28.812012,33.202432
2009,Belloto 2000,37.317265,36.537725,38.096805
2009,Belloto Centro,37.089416,36.481868,37.696965
2009,Bernando Ohiggins,36.233920,35.636359,36.831481
2009,Cruz del Sur,37.077714,36.698686,37.456741
2009,82,36.930345,35.334813,38.525877
2009,Belloto Norte,35.457097,34.986243,35.927951
2009,E.E.U.U,35.898338,35.218601,36.578075
2009,Lincoyan,36.265247,35.728411,36.802082
2009,Los Colonos,33.844493,32.463673,35.225313
2009,Patricio Lynch,36.093924,34.904939,37.282908
2009,Santa Marta,36.152022,35.197543,37.106500
2009,Cantera,36.626410,36.056706,37.196115
2009,Decimo Sector,35.314804,34.641338,35.988271
2009,Estero Viejo,36.522664,36.151707,36.893620
2009,Matilde,35.581704,34.690393,36.473014
2009,San Cristobal,35.638431,34.442026,36.834836
2009,Tierras Rojas,36.273246,35.160982,37.385511
2009,Decimo Sector,35.424025,33.687328,37.160723
2009,Matilde,36.036789,34.938323,37.135255
2009,Los Pinos,31.590597,28.526402,34.654792
2009,Marga Marga,33.006039,30.225801,35.786277
2009,60,35.274501,34.154497,36.394506
2009,Castillo Blanco,35.441548,34.589685,36.293412
2009,El Tranque,34.477625,33.758717,35.196533
2009,Jose Miguel Carrera,34.932512,34.550719,35.314305
2009,Las Rosas,35.308079,34.809008,35.807151
2009,Piloto Pardo,34.908708,34.550154,35.267262
2009,Porvenir,31.741421,30.147081,33.335760
2009,Textil Viña,34.874441,34.525627,35.223255
2009,21 de Mayo,32.778107,31.974900,33.581314
2009,Barros Arana,33.599861,33.242791,33.956931
2009,La Granja,33.577844,33.046236,34.109453
2009,Las Viñas,32.431062,31.658447,33.203678
2009,Los Estanques,31.979097,31.304619,32.653575
2009,Mena,33.707174,33.391962,34.022386
2009,Pedro Montt,33.123339,32.443422,33.803255
2009,Victoria Oriente,34.078477,33.356356,34.800598
2009,Victoria Poniente,33.179845,32.699966,33.659723
2009,Villa Olimpica,33.904140,32.923400,34.884880
2009,Araya,34.452964,33.813794,35.092134
2009,Arturo Prat,34.413444,33.772623,35.054265
2009,Blanco,34.291720,33.639079,34.944361
2009,Centro,34.493198,33.307853,35.678543
2009,Colina de Oro,29.878783,26.846316,32.911250
2009,El Esfuerzo,34.085975,33.678538,34.493411
2009,Emparte,34.249592,33.769360,34.729824
2009,Esmeralda,34.329061,34.044938,34.613184
2009,Liceo,34.244991,33.896878,34.593103
2009,Poblacion Esperanza,33.708267,32.951647,34.464886
2009,Poblacion Ferroviaria,34.947466,34.319058,35.575874
2009,R. Sotomayor,34.416259,33.965125,34.867394
2009,San Cristobal2,34.676734,33.509387,35.844082
2009,Sol del Pacifico,34.542429,34.100652,34.984207
2009,Soublete (Francisco Bilbao),34.368992,33.653147,35.084838
2009,Thompson,35.228234,34.466064,35.990404
2009,M. Mena,31.922726,31.103265,32.742187
2009,Manuel Rodriguez,32.095109,31.685222,32.504996
2009,No Organizada,29.869528,27.060044,32.679012
2009,Pompeya Norte,29.976356,28.294752,31.657960
2009,Pompeya Sur,30.699330,29.704831,31.693830
2009,Valencia Alto,31.561659,30.762186,32.361131
2009,Costa Sol,32.421805,30.922149,33.921462
2009,California,35.698833,35.044282,36.353383
2009,Camilo Henriquez,33.608371,32.661922,34.554821
2009,El Bosque,31.681568,30.213668,33.149468
2009,El Sol,33.441993,32.113146,34.770840
2009,General Baquedano,34.401288,33.220113,35.582464
2009,Infante,32.551029,31.582450,33.519608
2009,Lo Gamboa,36.764662,36.338526,37.190798
2009,Los Espinos,32.222877,31.684368,32.761386
2009,Retiro,32.379953,31.476924,33.282982
2009,Viñas del Sol,33.001110,31.767735,34.234486
2009,Buenos Aires,33.000568,32.572199,33.428938
2009,Casa de Valencia,31.367787,29.815593,32.919982
2009,Hevia,33.128594,32.665565,33.591623
2009,Humbolt,31.785960,30.865553,32.706366
2009,Phillips,32.312002,31.604899,33.019105
2009,Poblacion Argentina,29.216749,27.723815,30.709684
2009,Poblacion Canal Chacao,30.782962,29.160598,32.405326
2009,San Gregorio,33.574905,32.683895,34.465914
2009,Valencia Bajo,32.310241,31.663860,32.956622
2009,Villa Paso Hondo,29.982343,28.444085,31.520601
2010,Calicheros,30.590832,28.560158,32.621505
2010,Belloto 2000,33.348143,32.635587,34.060699
2010,Belloto Centro,33.296826,32.703857,33.889795
2010,Bernando Ohiggins,32.341467,31.860041,32.822892
2010,Cruz del Sur,32.966760,32.514387,33.419133
2010,82,33.745871,32.312066,35.179675
2010,Belloto Norte,31.588726,31.111406,32.066047
2010,E.E.U.U,32.178491,31.436846,32.920135
2010,Lincoyan,32.122247,31.570895,32.673598
2010,Los Colonos,31.090043,29.713977,32.466109
2010,Patricio Lynch,32.807982,31.493688,34.122276
2010,Santa Marta,32.737324,31.957672,33.516976
2010,Cantera,33.418545,32.839577,33.997513
2010,Decimo Sector,32.214219,31.335009,33.093429
2010,Estero Viejo,32.743742,32.371528,33.115956
2010,Matilde,32.440492,31.416503,33.464480
2010,San Cristobal,32.301178,31.537072,33.065285
2010,Tierras Rojas,32.897147,32.170464,33.623829
