MANZENT,Month,NDVI,NDVI_p25,NDVI_p75,anio_actual
5801091001003,12.0,0.1980,0.1806,0.2081,-9999.0000
5801121003023,12.0,0.1636,0.1566,0.1850,-9999.0000
5801121007034,12.0,0.1024,0.0963,0.1087,-9999.0000
5801121008003,12.0,0.0740,0.0716,0.0955,-9999.0000
5801101004038,12.0,0.2093,0.1877,0.2407,-9999.0000
5801101003035,12.0,0.1582,0.1445,0.1628,-9999.0000
5801121006010,12.0,0.1627,0.1457,0.1736,-9999.0000
5801081004056,12.0,0.1311,0.1169,0.1585,-9999.0000
5801101005012,12.0,0.1027,0.0988,0.1061,-9999.0000
5801011005502,12.0,0.2153,0.2043,0.2261,-9999.0000
5801081001019,12.0,0.1614,0.1451,0.1667,-9999.0000
5801111002005,12.0,0.1812,0.1765,0.1909,-9999.0000
5801011005002,12.0,0.4002,0.3771,0.4188,-9999.0000
5801121003008,12.0,0.1652,0.1561,0.1855,-9999.0000
5801101004029,12.0,0.0848,0.0786,0.0903,-9999.0000
5801091006012,12.0,0.1501,0.1397,0.1547,-9999.0000
5801121009013,12.0,0.0833,0.0829,0.0877,-9999.0000
5801101003010,12.0,0.2587,0.2336,0.2707,-9999.0000
5801081002002,12.0,0.1973,0.1854,0.2086,-9999.0000
5801121004012,12.0,0.1939,0.1859,0.2137,-9999.0000
5801021006024,12.0,0.0660,0.0599,0.0721,-9999.0000
5801021003001,12.0,0.1714,0.1562,0.1770,-9999.0000
5801021001012,12.0,0.1505,0.1322,0.1677,-9999.0000
5801121006015,12.0,0.2247,0.2018,0.2272,-9999.0000
5801081004044,12.0,0.1508,0.1354,0.1698,-9999.0000
5801101005021,12.0,0.2111,0.2050,0.2228,-9999.0000
5801091007006,12.0,0.1077,0.0985,0.1119,-9999.0000
5801121004046,12.0,0.0765,0.0726,0.0815,-9999.0000
5801091001022,12.0,0.1359,0.1269,0.1554,-9999.0000
5801111002024,12.0,0.1610,0.1452,0.1695,-9999.0000
5801101002036,12.0,0.1082,0.0915,0.1344,-9999.0000
5801091001002,12.0,0.2226,0.2077,0.2248,-9999.0000
5801081002048,12.0,0.1715,0.1630,0.1915,-9999.0000
5801091006020,12.0,0.1357,0.1283,0.1475,-9999.0000
5801091007011,12.0,0.0976,0.0907,0.1125,-9999.0000
5801101001508,12.0,0.3780,0.3461,0.3983,-9999.0000
5801091006031,12.0,0.1133,0.1084,0.1247,-9999.0000
5801021005015,12.0,0.0690,0.0676,0.0787,-9999.0000
5801111003006,12.0,0.2453,0.2219,0.2571,-9999.0000
5801121007007,12.0,0.1098,0.1022,0.1110,-9999.0000
5801021004049,12.0,0.1429,0.1331,0.1500,-9999.0000
5801081002012,12.0,0.2246,0.2151,0.2505,-9999.0000
5801121005011,12.0,0.1934,0.1854,0.2145,-9999.0000
5801021005023,12.0,0.0882,0.0861,0.1080,-9999.0000
5801101001015,12.0,0.2406,0.2270,0.2546,-9999.0000
5801111002019,12.0,0.1919,0.1730,0.2001,-9999.0000
5801121003029,12.0,0.2315,0.2291,0.2693,-9999.0000
5801011002014,12.0,0.1937,0.1832,0.2106,-9999.0000
5801081003014,12.0,0.1904,0.1732,0.2091,-9999.0000
5801081004004,12.0,0.1883,0.1677,0.1938,-9999.0000
5801121009012,12.0,0.0844,0.0809,0.0885,-9999.0000
5801081002016,12.0,0.0856,0.0812,0.1010,-9999.0000
5801091001024,12.0,0.1975,0.1794,0.2004,-9999.0000
5801101005030,12.0,0.1327,0.1281,0.1406,-9999.0000
5801121001013,12.0,0.1357,0.1278,0.1457,-9999.0000
5801121007032,12.0,0.0829,0.0775,0.0898,-9999.0000
5801121001033,12.0,0.1936,0.1835,0.2086,-9999.0000
5801121001003,12.0,0.1756,0.1610,0.1946,-9999.0000
5801091001027,12.0,0.1551,0.1521,0.1732,-9999.0000
5801101001012,12.0,0.2338,0.2232,0.2483,-9999.0000
5801011003028,12.0,0.1760,0.1647,0.1846,-9999.0000
5801091003032,12.0,0.1705,0.1656,0.1938,-9999.0000
5801011001004,12.0,0.1855,0.1823,0.1907,-9999.0000
5801091007012,12.0,0.0766,0.0719,0.0873,-9999.0000
5801011003036,12.0,0.1789,0.1619,0.1824,-9999.0000
5801121009011,12.0,0.0699,0.0631,0.0755,-9999.0000
5801121003025,12.0,0.1582,0.1567,0.1738,-9999.0000
5801101005018,12.0,0.1633,0.1471,0.1664,-9999.0000
5801021001006,12.0,0.1636,0.1443,0.1785,-9999.0000
5801121005007,12.0,0.2170,0.2087,0.2303,-9999.0000
5801121009010,12.0,0.0569,0.0542,0.0610,-9999.0000
5801101003016,12.0,0.1739,0.1606,0.1898,-9999.0000
5801121001029,12.0,0.2682,0.2611,0.2742,-9999.0000
5801121006029,12.0,0.1286,0.1200,0.1333,-9999.0000
5801021005016,12.0,0.0559,0.0524,0.0656,-9999.0000
5801021001004,12.0,0.1236,0.1223,0.1570,-9999.0000
5801011003021,12.0,0.2111,0.2005,0.2316,-9999.0000
5801121002018,12.0,0.1865,0.1721,0.2082,-9999.0000
5801091007020,12.0,0.1177,0.1120,0.1221,-9999.0000
5801011003037,12.0,0.2008,0.1826,0.2048,-9999.0000
5801091001015,12.0,0.2371,0.2269,0.2665,-9999.0000
5801101002025,12.0,0.1283,0.1221,0.1339,-9999.0000
5801091004011,12.0,0.1105,0.1032,0.1212,-9999.0000
5801081005004,12.0,0.0854,0.0738,0.0912,-9999.0000
5801111003026,12.0,0.2152,0.1952,0.2334,-9999.0000
5801021006010,12.0,0.1011,0.0951,0.1053,-9999.0000
5801091006024,12.0,0.2063,0.1889,0.2114,-9999.0000
5801101004025,12.0,0.0822,0.0803,0.0861,-9999.0000
5801091007030,12.0,0.1426,0.1316,0.1562,-9999.0000
5801091002024,12.0,0.1957,0.1818,0.2100,-9999.0000
5801011004060,12.0,0.1500,0.1419,0.1530,-9999.0000
5801091007018,12.0,0.1356,0.1270,0.1469,-9999.0000
5801121001014,12.0,0.1698,0.1579,0.1843,-9999.0000
5801091007025,12.0,0.1684,0.1550,0.1752,-9999.0000
5801121009020,12.0,0.1049,0.0982,0.1077,-9999.0000
5801121009021,12.0,0.1070,0.0986,0.1092,-9999.0000
5801121002003,12.0,0.2155,0.1895,0.2382,-9999.0000
5801101004034,12.0,0.1463,0.1268,0.1491,-9999.0000
5801111001032,12.0,0.3067,0.2684,0.3127,-9999.0000
5801121006028,12.0,0.1461,0.1361,0.1553,-9999.0000
5801011003038,12.0,0.1673,0.1584,0.1854,-9999.0000
5801121007011,12.0,0.1880,0.1773,0.1938,-9999.0000
5801121006013,12.0,0.1616,0.1412,0.1821,-9999.0000
5801011003044,12.0,0.1664,0.1552,0.1718,-9999.0000
5801091007022,12.0,0.1626,0.1487,0.1721,-9999.0000
5801091004021,12.0,0.2403,0.2255,0.2482,-9999.0000
5801101005004,12.0,0.1558,0.1529,0.1707,-9999.0000
5801121008500,12.0,0.0999,0.0921,0.1004,-9999.0000
5801011005053,12.0,0.1148,0.1099,0.1260,-9999.0000
5801091006019,12.0,0.1160,0.1081,0.1275,-9999.0000
5801091007027,12.0,0.0997,0.0937,0.1109,-9999.0000
5801101005034,12.0,0.1663,0.1492,0.1715,-9999.0000
5801111001004,12.0,0.1732,0.1700,0.1855,-9999.0000
5801011001024,12.0,0.1201,0.1165,0.1329,-9999.0000
5801121006025,12.0,0.1798,0.1677,0.1905,-9999.0000
5801121008001,12.0,0.0734,0.0698,0.0816,-9999.0000
5801091005037,12.0,0.1730,0.1644,0.1819,-9999.0000
5801101004026,12.0,0.0658,0.0577,0.0682,-9999.0000
5801091007001,12.0,0.1042,0.1001,0.1136,-9999.0000
5801121004045,12.0,0.1231,0.1168,0.1353,-9999.0000
5801101003049,12.0,0.1251,0.1153,0.1421,-9999.0000
5801011005041,12.0,0.1827,0.1728,0.1873,-9999.0000
5801101005008,12.0,0.1330,0.1262,0.1475,-9999.0000
5801111002015,12.0,0.2723,0.2521,0.2841,-9999.0000
5801021002002,12.0,0.0720,0.0658,0.0760,-9999.0000
5801091001019,12.0,0.1359,0.1206,0.1410,-9999.0000
5801121008002,12.0,0.0954,0.0931,0.1008,-9999.0000
5801121002009,12.0,0.1634,0.1514,0.1822,-9999.0000
5801091004004,12.0,0.0927,0.0912,0.1050,-9999.0000
5801011003053,12.0,0.2604,0.2486,0.2861,-9999.0000
5801101004030,12.0,0.0744,0.0672,0.0802,-9999.0000
5801121005005,12.0,0.1996,0.1821,0.2042,-9999.0000
5801121004008,12.0,0.2159,0.2049,0.2498,-9999.0000
5801091006036,12.0,0.1151,0.1106,0.1353,-9999.0000
5801121007005,12.0,0.1024,0.0933,0.1112,-9999.0000
5801101004020,12.0,0.0807,0.0781,0.0924,-9999.0000
5801121009009,12.0,0.0844,0.0796,0.0886,-9999.0000
5801011001023,12.0,0.1841,0.1756,0.1963,-9999.0000
5801011005056,12.0,0.1563,0.1513,0.1662,-9999.0000
5801101003028,12.0,0.1261,0.1191,0.1355,-9999.0000
5801111002901,12.0,0.3764,0.3579,0.3847,-9999.0000
5801111002901,12.0,0.1704,0.1658,0.1840,-9999.0000
5801101004901,12.0,0.2400,0.2191,0.2437,-9999.0000
5801101004901,12.0,0.0944,0.0788,0.1098,-9999.0000
5801101004901,12.0,0.0736,0.0627,0.0934,-9999.0000
5801091006011,12.0,0.1212,0.1137,0.1260,-9999.0000
5801121009502,12.0,0.1093,0.1027,0.1136,-9999.0000
5801021005020,12.0,0.0760,0.0645,0.0959,-9999.0000
5801021001022,12.0,0.0971,0.0893,0.1140,-9999.0000
5801121001020,12.0,0.1731,0.1582,0.1797,-9999.0000
5801011005004,12.0,0.3063,0.2730,0.3119,-9999.0000
5801111001008,12.0,0.1633,0.1582,0.1837,-9999.0000
5801081001001,12.0,0.1569,0.1460,0.1665,-9999.0000
5801121002002,12.0,0.1765,0.1568,0.1791,-9999.0000
5801101002029,12.0,0.3564,0.3315,0.3581,-9999.0000
5801101004031,12.0,0.1293,0.1270,0.1385,-9999.0000
5801101005014,12.0,0.1307,0.1259,0.1445,-9999.0000
5801011003052,12.0,0.1078,0.1022,0.1111,-9999.0000
5801101003057,12.0,0.1680,0.1608,0.1758,-9999.0000
5801121007020,12.0,0.0898,0.0833,0.0923,-9999.0000
5801091005025,12.0,0.1239,0.1226,0.1291,-9999.0000
5801101001501,12.0,0.1575,0.1501,0.1638,-9999.0000
5801101003015,12.0,0.1947,0.1857,0.2032,-9999.0000
5801021005002,12.0,0.2858,0.2740,0.2947,-9999.0000
5801011001022,12.0,0.1444,0.1410,0.1596,-9999.0000
5801091003030,12.0,0.1716,0.1665,0.1977,-9999.0000
5801121004002,12.0,0.3546,0.3055,0.3786,-9999.0000
5801121005002,12.0,0.1844,0.1704,0.1885,-9999.0000
5801091006501,12.0,0.1057,0.0964,0.1133,-9999.0000
5801101004501,12.0,0.0589,0.0467,0.0710,-9999.0000
5801121004044,12.0,0.0951,0.0903,0.0980,-9999.0000
5801011001005,12.0,0.1560,0.1400,0.1622,-9999.0000
5801091007036,12.0,0.1074,0.1000,0.1164,-9999.0000
5801081002022,12.0,0.1949,0.1772,0.2013,-9999.0000
5801121009022,12.0,0.0645,0.0615,0.0671,-9999.0000
5801091001034,12.0,0.1573,0.1450,0.1728,-9999.0000
5801111003027,12.0,0.1916,0.1768,0.2043,-9999.0000
5801081005001,12.0,0.0951,0.0917,0.0996,-9999.0000
5801121006008,12.0,0.1792,0.1577,0.1800,-9999.0000
5801091005001,12.0,0.1172,0.1096,0.1191,-9999.0000
5801111002022,12.0,0.2036,0.1966,0.2188,-9999.0000
5801121001012,12.0,0.1415,0.1334,0.1528,-9999.0000
5801121003022,12.0,0.2138,0.1947,0.2207,-9999.0000
5801081002033,12.0,0.3340,0.2832,0.3453,-9999.0000
5801121008027,12.0,0.1063,0.0982,0.1072,-9999.0000
5801121008029,12.0,0.3914,0.3614,0.4158,-9999.0000
5801091006017,12.0,0.1057,0.1018,0.1166,-9999.0000
5801011005007,12.0,0.3486,0.3393,0.3585,-9999.0000
5801021004048,12.0,0.1774,0.1587,0.1840,-9999.0000
5801021001007,12.0,0.1949,0.1711,0.2041,-9999.0000
5801121001019,12.0,0.1673,0.1642,0.1714,-9999.0000
5801091005017,12.0,0.1695,0.1637,0.1907,-9999.0000
5801121001017,12.0,0.1566,0.1545,0.1663,-9999.0000
5801011001029,12.0,0.1251,0.1076,0.1308,-9999.0000
5801121005004,12.0,0.1575,0.1492,0.1655,-9999.0000
5801011001026,12.0,0.1679,0.1672,0.1713,-9999.0000
5801021006006,12.0,0.1660,0.1595,0.1706,-9999.0000
5801111002026,12.0,0.2287,0.2091,0.2435,-9999.0000
5801081002042,12.0,0.2264,0.2156,0.2656,-9999.0000
5801011003025,12.0,0.1788,0.1687,0.1827,-9999.0000
5801011003018,12.0,0.2110,0.2062,0.2155,-9999.0000
5801011003009,12.0,0.2097,0.2029,0.2196,-9999.0000
5801021005001,12.0,0.1109,0.1057,0.1184,-9999.0000
5801111003011,12.0,0.2121,0.1938,0.2364,-9999.0000
5801091005031,12.0,0.0983,0.0915,0.1232,-9999.0000
5801021006016,12.0,0.1506,0.1434,0.1750,-9999.0000
5801021006500,12.0,0.1111,0.1045,0.1148,-9999.0000
5801091007008,12.0,0.0832,0.0755,0.0975,-9999.0000
5801111001025,12.0,0.2930,0.2801,0.3318,-9999.0000
5801121009001,12.0,0.0947,0.0923,0.1007,-9999.0000
5801111003012,12.0,0.1725,0.1678,0.1871,-9999.0000
5801081001034,12.0,0.3389,0.2745,0.3462,-9999.0000
5801011003011,12.0,0.1669,0.1572,0.1790,-9999.0000
5801101002011,12.0,0.1827,0.1659,0.1939,-9999.0000
5801121007021,12.0,0.1246,0.1158,0.1267,-9999.0000
5801081002008,12.0,0.1841,0.1726,0.1924,-9999.0000
5801011005503,12.0,0.1514,0.1423,0.1595,-9999.0000
5801121001024,12.0,0.1399,0.1307,0.1549,-9999.0000
5801021006012,12.0,0.0943,0.0838,0.1020,-9999.0000
5801021005006,12.0,0.1544,0.1485,0.1578,-9999.0000
5801091006002,12.0,0.1441,0.1419,0.1594,-9999.0000
5801011001012,12.0,0.2858,0.2729,0.3024,-9999.0000
5801091005027,12.0,0.1685,0.1525,0.1730,-9999.0000
5801111001003,12.0,0.2522,0.2196,0.2679,-9999.0000
5801101002503,12.0,0.2234,0.2094,0.2406,-9999.0000
5801111002006,12.0,0.1021,0.0983,0.1168,-9999.0000
5801101002032,12.0,0.0851,0.0748,0.0882,-9999.0000
5801101004035,12.0,0.1534,0.1292,0.1585,-9999.0000
5801091001013,12.0,0.1315,0.1281,0.1390,-9999.0000
5801081001029,12.0,0.2775,0.2258,0.2852,-9999.0000
5801101005005,12.0,0.2429,0.2344,0.2537,-9999.0000
5801011001021,12.0,0.1248,0.1172,0.1338,-9999.0000
5801021006013,12.0,0.0905,0.0888,0.0943,-9999.0000
5801111003013,12.0,0.1415,0.1145,0.1807,-9999.0000
5801021005022,12.0,0.1120,0.1033,0.1229,-9999.0000
5801011003008,12.0,0.1929,0.1855,0.1972,-9999.0000
5801091006502,12.0,0.1278,0.1191,0.1535,-9999.0000
5801121006016,12.0,0.1743,0.1552,0.1815,-9999.0000
5801101001507,12.0,0.2424,0.2161,0.2781,-9999.0000
5801121004039,12.0,0.2132,0.2047,0.2222,-9999.0000
5801121005001,12.0,0.1378,0.1310,0.1468,-9999.0000
5801111003014,12.0,0.1692,0.1487,0.2214,-9999.0000
5801081001500,12.0,0.1860,0.1761,0.1995,-9999.0000
5801021002034,12.0,0.0921,0.0851,0.0976,-9999.0000
5801121002001,12.0,0.1605,0.1537,0.1853,-9999.0000
5801021002052,12.0,0.1305,0.1200,0.1398,-9999.0000
5801021002033,12.0,0.0985,0.0951,0.1079,-9999.0000
5801081001005,12.0,0.2311,0.2147,0.2511,-9999.0000
5801091001026,12.0,0.1622,0.1461,0.1730,-9999.0000
5801091001031,12.0,0.1820,0.1746,0.1878,-9999.0000
5801011003010,12.0,0.1507,0.1428,0.1573,-9999.0000
5801121007012,12.0,0.1243,0.1192,0.1307,-9999.0000
5801121005013,12.0,0.2003,0.1909,0.2141,-9999.0000
5801091003005,12.0,0.1234,0.1178,0.1305,-9999.0000
5801021005004,12.0,0.1337,0.1291,0.1495,-9999.0000
5801121001041,12.0,0.1707,0.1611,0.1810,-9999.0000
5801081001010,12.0,0.2625,0.2250,0.2794,-9999.0000
5801121009027,12.0,0.0881,0.0813,0.0904,-9999.0000
5801021005021,12.0,0.0887,0.0759,0.0976,-9999.0000
5801011001001,12.0,0.2745,0.2592,0.2906,-9999.0000
5801091005049,12.0,0.1457,0.1386,0.1815,-9999.0000
5801101004001,12.0,0.2636,0.2329,0.2717,-9999.0000
5801021006022,12.0,0.1195,0.1027,0.1297,-9999.0000
5801021003054,12.0,0.1354,0.1203,0.1398,-9999.0000
5801021002010,12.0,0.1549,0.1387,0.1663,-9999.0000
5801101004500,12.0,0.2117,0.1994,0.2195,-9999.0000
5801121007028,12.0,0.0967,0.0906,0.1036,-9999.0000
5801121005006,12.0,0.1709,0.1515,0.1838,-9999.0000
5801101005001,12.0,0.2054,0.1900,0.2081,-9999.0000
5801091004022,12.0,0.1344,0.1292,0.1379,-9999.0000
5801021006021,12.0,0.1263,0.1139,0.1529,-9999.0000
5801091004001,12.0,0.1370,0.1268,0.1379,-9999.0000
5801011001019,12.0,0.3445,0.3260,0.3549,-9999.0000
5801101002013,12.0,0.1736,0.1644,0.1776,-9999.0000
5801021002054,12.0,0.1676,0.1532,0.1860,-9999.0000
5801011001006,12.0,0.2182,0.2015,0.2471,-9999.0000
5801121009014,12.0,0.2967,0.2645,0.3093,-9999.0000
5801121007001,12.0,0.1985,0.1942,0.2059,-9999.0000
5801121002014,12.0,0.1340,0.1158,0.1724,-9999.0000
5801081005065,12.0,0.1731,0.1636,0.1828,-9999.0000
5801081003066,12.0,0.1278,0.1105,0.1602,-9999.0000
5801021004019,12.0,0.1878,0.1806,0.2095,-9999.0000
5801081004901,12.0,0.0939,0.0878,0.1025,-9999.0000
5801081004901,12.0,0.1670,0.1539,0.1714,-9999.0000
5801081004901,12.0,0.1577,0.1457,0.1633,-9999.0000
5801081004901,12.0,0.2147,0.2058,0.2262,-9999.0000
5801021004016,12.0,0.3011,0.2982,0.3310,-9999.0000
5801081004052,12.0,0.1054,0.0955,0.1266,-9999.0000
5801111004042,12.0,0.1660,0.1454,0.1717,-9999.0000
5801081005034,12.0,0.2064,0.1856,0.2171,-9999.0000
5801021004046,12.0,0.3353,0.3073,0.3843,-9999.0000
5801111002010,12.0,0.1118,0.1074,0.1208,-9999.0000
5801081004043,12.0,0.1749,0.1636,0.2024,-9999.0000
5801121007052,12.0,0.1417,0.1346,0.1519,-9999.0000
5801101001030,12.0,0.4074,0.3719,0.4240,-9999.0000
5801081003047,12.0,0.0956,0.0852,0.1021,-9999.0000
5801101003026,12.0,0.2158,0.2065,0.2510,-9999.0000
5801081005064,12.0,0.1680,0.1516,0.1894,-9999.0000
5801081004016,12.0,0.2020,0.1892,0.2168,-9999.0000
5801081004014,12.0,0.1971,0.1864,0.2044,-9999.0000
5801081004039,12.0,0.1565,0.1362,0.1711,-9999.0000
5801101001059,12.0,0.1940,0.1863,0.2325,-9999.0000
5801081004084,12.0,0.1413,0.1255,0.1503,-9999.0000
5801081004030,12.0,0.1807,0.1679,0.1968,-9999.0000
5801091004057,12.0,0.2677,0.2648,0.2718,-9999.0000
5801021004014,12.0,0.3274,0.3207,0.3490,-9999.0000
5801081005040,12.0,0.2319,0.2250,0.2592,-9999.0000
5801091007032,12.0,0.1573,0.1370,0.1598,-9999.0000
5801111001029,12.0,0.1088,0.1038,0.1305,-9999.0000
5801021005018,12.0,0.1137,0.1042,0.1155,-9999.0000
5801021002056,12.0,0.0764,0.0736,0.0881,-9999.0000
5801081002505,12.0,0.2580,0.2364,0.2806,-9999.0000
5801011003901,12.0,0.0621,0.0591,0.0695,-9999.0000
5801011003901,12.0,0.0272,0.0184,0.1464,-9999.0000
5801011003901,12.0,0.0457,0.0435,0.0505,-9999.0000
5801111001026,12.0,0.1814,0.1672,0.1866,-9999.0000
5801081002029,12.0,0.1863,0.1697,0.2043,-9999.0000
5801081004045,12.0,0.1941,0.1691,0.2062,-9999.0000
5801101001901,12.0,0.2480,0.2189,0.2543,-9999.0000
5801101001901,12.0,0.1986,0.1845,0.2116,-9999.0000
5801101001901,12.0,0.1412,0.1292,0.1460,-9999.0000
5801101001901,12.0,0.1977,0.1795,0.2165,-9999.0000
5801101001901,12.0,0.1534,0.1351,0.1719,-9999.0000
5801101001901,12.0,0.1646,0.1481,0.1800,-9999.0000
5801101001901,12.0,0.2522,0.2201,0.2761,-9999.0000
5801111002020,12.0,0.1153,0.1111,0.1263,-9999.0000
5801081005009,12.0,0.1495,0.1370,0.1604,-9999.0000
5801021003009,12.0,0.1500,0.1374,0.1633,-9999.0000
5801101001019,12.0,0.2631,0.2459,0.2714,-9999.0000
5801121007901,12.0,0.1272,0.1178,0.1334,-9999.0000
5801121007901,12.0,0.1635,0.1577,0.1923,-9999.0000
5801121007901,12.0,0.1061,0.0956,0.1164,-9999.0000
5801121007901,12.0,0.1957,0.1641,0.2080,-9999.0000
5801121007901,12.0,0.1591,0.1401,0.1676,-9999.0000
5801121007901,12.0,0.1436,0.1421,0.1874,-9999.0000
5801091001500,12.0,0.1930,0.1830,0.2008,-9999.0000
5801121009034,12.0,0.0899,0.0748,0.0941,-9999.0000
5801101001058,12.0,0.2037,0.1849,0.2133,-9999.0000
5801081003060,12.0,0.2092,0.1954,0.2478,-9999.0000
5801091005042,12.0,0.1264,0.1252,0.1473,-9999.0000
5801081004033,12.0,0.3114,0.2758,0.3228,-9999.0000
5801121004025,12.0,0.1198,0.1131,0.1248,-9999.0000
5801081004037,12.0,0.1330,0.1222,0.1434,-9999.0000
5801101002010,12.0,0.1787,0.1624,0.2090,-9999.0000
5801111001501,12.0,0.1824,0.1648,0.1919,-9999.0000
5801081005049,12.0,0.1842,0.1790,0.2193,-9999.0000
5801011004010,12.0,0.2571,0.2252,0.2791,-9999.0000
5801111002003,12.0,0.1723,0.1513,0.1845,-9999.0000
5801111001030,12.0,0.2078,0.1806,0.2141,-9999.0000
5801101003022,12.0,0.2052,0.1981,0.2157,-9999.0000
5801121003032,12.0,0.1639,0.1565,0.1796,-9999.0000
5801101003047,12.0,0.1881,0.1778,0.1950,-9999.0000
5801111004004,12.0,0.1252,0.1152,0.1309,-9999.0000
5801021002006,12.0,0.1142,0.0994,0.1253,-9999.0000
5801081005052,12.0,0.1542,0.1482,0.1843,-9999.0000
5801021006005,12.0,0.1935,0.1814,0.2310,-9999.0000
5801081003031,12.0,0.1506,0.1403,0.1656,-9999.0000
5801011004050,12.0,0.1414,0.1345,0.1476,-9999.0000
5801081003004,12.0,0.2139,0.1979,0.2234,-9999.0000
5801081004025,12.0,0.3029,0.2848,0.3358,-9999.0000
5801081005035,12.0,0.1486,0.1384,0.1683,-9999.0000
5801101001023,12.0,0.2908,0.2815,0.3019,-9999.0000
5801081003050,12.0,0.1169,0.1089,0.1286,-9999.0000
5801091004017,12.0,0.1292,0.1255,0.1376,-9999.0000
5801081003049,12.0,0.1477,0.1357,0.1745,-9999.0000
5801101005015,12.0,0.1611,0.1511,0.1642,-9999.0000
5801081004058,12.0,0.1261,0.1235,0.1403,-9999.0000
5801091004018,12.0,0.1029,0.1010,0.1078,-9999.0000
5801101002026,12.0,0.2267,0.2049,0.2430,-9999.0000
5801091003010,12.0,0.1306,0.1175,0.1349,-9999.0000
5801081005058,12.0,0.1302,0.1231,0.1560,-9999.0000
5801121007041,12.0,0.0957,0.0908,0.0998,-9999.0000
5801011004020,12.0,0.2313,0.2037,0.2425,-9999.0000
5801011005024,12.0,0.1755,0.1638,0.1868,-9999.0000
5801081005050,12.0,0.1633,0.1551,0.1914,-9999.0000
5801021004017,12.0,0.2381,0.2213,0.2570,-9999.0000
5801021002025,12.0,0.0755,0.0710,0.0812,-9999.0000
5801111001500,12.0,0.2622,0.2244,0.2678,-9999.0000
5801101001018,12.0,0.3290,0.3037,0.3435,-9999.0000
5801011004039,12.0,0.1944,0.1850,0.2084,-9999.0000
5801081002030,12.0,0.1485,0.1406,0.1711,-9999.0000
5801011004009,12.0,0.1814,0.1588,0.1865,-9999.0000
5801011005020,12.0,0.2804,0.2559,0.3038,-9999.0000
5801121002028,12.0,0.1157,0.0993,0.1247,-9999.0000
5801081003026,12.0,0.1432,0.1378,0.1689,-9999.0000
5801101003046,12.0,0.1579,0.1479,0.1707,-9999.0000
5801101001017,12.0,0.2179,0.2113,0.2389,-9999.0000
5801081003034,12.0,0.2678,0.2471,0.3038,-9999.0000
5801081003045,12.0,0.1655,0.1568,0.1882,-9999.0000
5801111002036,12.0,0.2467,0.2308,0.2613,-9999.0000
5801101005010,12.0,0.1655,0.1586,0.1847,-9999.0000
5801081003061,12.0,0.1984,0.1879,0.2197,-9999.0000
5801101001504,12.0,0.3270,0.3024,0.3469,-9999.0000
5801111002028,12.0,0.1295,0.1157,0.1507,-9999.0000
5801011004062,12.0,0.2543,0.2378,0.2768,-9999.0000
5801011004016,12.0,0.2080,0.1796,0.2318,-9999.0000
5801011004022,12.0,0.2339,0.2041,0.2430,-9999.0000
5801081003010,12.0,0.1760,0.1633,0.2013,-9999.0000
5801111002021,12.0,0.2171,0.1920,0.2244,-9999.0000
5801011002019,12.0,0.2303,0.2124,0.2499,-9999.0000
5801111002031,12.0,0.2115,0.1980,0.2297,-9999.0000
5801011003005,12.0,0.3710,0.3438,0.3835,-9999.0000
5801021005011,12.0,0.0772,0.0759,0.0924,-9999.0000
5801101002002,12.0,0.2965,0.2797,0.3040,-9999.0000
5801111004007,12.0,0.1414,0.1345,0.1573,-9999.0000
5801011005504,12.0,0.2751,0.2367,0.2801,-9999.0000
5801011002017,12.0,0.2380,0.2112,0.2658,-9999.0000
5801081002506,12.0,0.3398,0.2938,0.3593,-9999.0000
5801081001011,12.0,0.1650,0.1600,0.1665,-9999.0000
5801111002037,12.0,0.2281,0.2183,0.2425,-9999.0000
5801081002060,12.0,0.1304,0.1211,0.1516,-9999.0000
5801121006011,12.0,0.2045,0.1826,0.2168,-9999.0000
5801021003034,12.0,0.1526,0.1399,0.1615,-9999.0000
5801121005012,12.0,0.1786,0.1713,0.1890,-9999.0000
5801111003001,12.0,0.2053,0.1901,0.2136,-9999.0000
5801021004013,12.0,0.2713,0.2492,0.2853,-9999.0000
5801101004013,12.0,0.0633,0.0589,0.0722,-9999.0000
5801081002026,12.0,0.1971,0.1892,0.2142,-9999.0000
5801011003048,12.0,0.0942,0.0902,0.1039,-9999.0000
5801081004006,12.0,0.1671,0.1430,0.1767,-9999.0000
5801011003022,12.0,0.2378,0.2336,0.2563,-9999.0000
5801081002051,12.0,0.1298,0.1238,0.1439,-9999.0000
5801121003009,12.0,0.2301,0.2072,0.2388,-9999.0000
5801081003017,12.0,0.1343,0.1176,0.1417,-9999.0000
5801081002003,12.0,0.2235,0.2141,0.2500,-9999.0000
5801021003012,12.0,0.1478,0.1425,0.1498,-9999.0000
5801011004013,12.0,0.2484,0.2246,0.2639,-9999.0000
5801081003008,12.0,0.1682,0.1535,0.1972,-9999.0000
5801121001010,12.0,0.1914,0.1776,0.2035,-9999.0000
5801111003010,12.0,0.2338,0.2146,0.2620,-9999.0000
5801091007034,12.0,0.1922,0.1719,0.2100,-9999.0000
5801011005036,12.0,0.2040,0.1945,0.2434,-9999.0000
5801121002013,12.0,0.1513,0.1315,0.1633,-9999.0000
5801121003017,12.0,0.1506,0.1423,0.1648,-9999.0000
5801121004042,12.0,0.0886,0.0794,0.0949,-9999.0000
5801101003037,12.0,0.1877,0.1753,0.1925,-9999.0000
